,property_value,pml,deductible,claim_amount,Cluster,curve,ded%
15078,335000.0,67000.0,2000.0,233300.0,3,Y4,0.029850746268656716
15079,223000.0,45000.0,5000.0,392800.0,3,Y4,0.1111111111111111
15080,536000.0,107000.0,5000.0,848700.0,3,Y4,0.04672897196261682
15081,284000.0,57000.0,2000.0,521000.0,3,Y4,0.03508771929824561
15082,113000.0,23000.0,5000.0,149500.0,3,Y4,0.21739130434782608
15083,697000.0,139000.0,2000.0,292400.0,3,Y4,0.014388489208633094
15084,242000.0,48000.0,2000.0,910400.0,3,Y4,0.041666666666666664
15085,419000.0,84000.0,2000.0,972100.0,3,Y4,0.023809523809523808
15086,413000.0,83000.0,5000.0,194900.0,3,Y4,0.060240963855421686
15087,437000.0,87000.0,5000.0,396500.0,3,Y4,0.05747126436781609
15088,263000.0,53000.0,5000.0,261000.0,3,Y4,0.09433962264150944
15089,241000.0,48000.0,2000.0,508000.0,3,Y4,0.041666666666666664
15090,191000.0,38000.0,2000.0,311600.0,3,Y4,0.05263157894736842
15091,144000.0,29000.0,2000.0,366100.0,3,Y4,0.06896551724137931
15092,446000.0,89000.0,5000.0,571800.0,3,Y4,0.056179775280898875
15093,643000.0,129000.0,5000.0,321000.0,3,Y4,0.03875968992248062
15094,432000.0,86000.0,5000.0,303400.0,3,Y4,0.05813953488372093
15095,385000.0,77000.0,5000.0,590200.0,3,Y4,0.06493506493506493
15096,543000.0,109000.0,2000.0,553800.0,3,Y4,0.01834862385321101
15097,510000.0,102000.0,2000.0,271600.0,3,Y4,0.0196078431372549
15098,522000.0,104000.0,2000.0,323100.0,3,Y4,0.019230769230769232
15099,712000.0,142000.0,5000.0,284600.0,3,Y4,0.035211267605633804
15100,465000.0,93000.0,2000.0,754800.0,3,Y4,0.021505376344086023
15101,391000.0,78000.0,5000.0,274400.0,3,Y4,0.0641025641025641
15102,288000.0,58000.0,2000.0,324100.0,3,Y4,0.034482758620689655
15103,451000.0,90000.0,2000.0,378800.0,3,Y4,0.022222222222222223
15104,420000.0,84000.0,5000.0,597500.0,3,Y4,0.05952380952380952
15105,477000.0,95000.0,5000.0,678100.0,3,Y4,0.05263157894736842
15106,61000.0,12000.0,5000.0,907800.0,3,Y4,0.4166666666666667
15107,531000.0,106000.0,5000.0,374700.0,3,Y4,0.04716981132075472
15108,485000.0,97000.0,2000.0,578900.0,3,Y4,0.020618556701030927
15109,277000.0,55000.0,2000.0,357100.0,3,Y4,0.03636363636363636
15110,341000.0,68000.0,2000.0,558400.0,3,Y4,0.029411764705882353
15111,406000.0,81000.0,5000.0,186000.0,3,Y4,0.06172839506172839
15112,302000.0,60000.0,2000.0,369900.0,3,Y4,0.03333333333333333
15113,581000.0,116000.0,5000.0,769600.0,3,Y4,0.04310344827586207
15114,502000.0,100000.0,5000.0,329800.0,3,Y4,0.05
15115,169000.0,34000.0,2000.0,256200.0,3,Y4,0.058823529411764705
15116,226000.0,45000.0,5000.0,1154100.0,3,Y4,0.1111111111111111
15117,465000.0,93000.0,5000.0,271000.0,3,Y4,0.053763440860215055
15118,379000.0,76000.0,2000.0,309900.0,3,Y4,0.02631578947368421
15119,430000.0,86000.0,5000.0,203300.0,3,Y4,0.05813953488372093
15120,146000.0,29000.0,5000.0,360500.0,3,Y4,0.1724137931034483
15121,668000.0,134000.0,5000.0,584700.0,3,Y4,0.03731343283582089
15122,303000.0,61000.0,5000.0,494400.0,3,Y4,0.08196721311475409
15123,832000.0,166000.0,5000.0,940100.0,3,Y4,0.030120481927710843
15124,510000.0,102000.0,5000.0,581200.0,3,Y4,0.049019607843137254
15125,380000.0,76000.0,2000.0,365800.0,3,Y4,0.02631578947368421
15126,481000.0,96000.0,5000.0,381800.0,3,Y4,0.052083333333333336
15127,387000.0,77000.0,5000.0,686900.0,3,Y4,0.06493506493506493
15128,248000.0,50000.0,2000.0,264700.0,3,Y4,0.04
15129,402000.0,80000.0,2000.0,485100.0,3,Y4,0.025
15130,402000.0,80000.0,2000.0,373400.0,3,Y4,0.025
15131,311000.0,62000.0,5000.0,844200.0,3,Y4,0.08064516129032258
15132,550000.0,110000.0,2000.0,547300.0,3,Y4,0.01818181818181818
15133,328000.0,66000.0,2000.0,342300.0,3,Y4,0.030303030303030304
15134,265000.0,53000.0,5000.0,621000.0,3,Y4,0.09433962264150944
15135,538000.0,108000.0,2000.0,414000.0,3,Y4,0.018518518518518517
15136,250000.0,50000.0,5000.0,413200.0,3,Y4,0.1
15137,617000.0,123000.0,2000.0,337100.0,3,Y4,0.016260162601626018
15138,467000.0,93000.0,5000.0,725200.0,3,Y4,0.053763440860215055
15139,268000.0,54000.0,5000.0,221700.0,3,Y4,0.09259259259259259
15140,369000.0,74000.0,5000.0,572500.0,3,Y4,0.06756756756756757
15141,577000.0,115000.0,2000.0,278900.0,3,Y4,0.017391304347826087
15142,397000.0,79000.0,5000.0,508500.0,3,Y4,0.06329113924050633
15143,372000.0,74000.0,5000.0,415000.0,3,Y4,0.06756756756756757
15144,398000.0,80000.0,2000.0,548500.0,3,Y4,0.025
15145,193000.0,39000.0,2000.0,537100.0,3,Y4,0.05128205128205128
15146,231000.0,46000.0,2000.0,485100.0,3,Y4,0.043478260869565216
15147,262000.0,52000.0,2000.0,318800.0,3,Y4,0.038461538461538464
15148,569000.0,114000.0,5000.0,340000.0,3,Y4,0.043859649122807015
15149,542000.0,108000.0,5000.0,710800.0,3,Y4,0.046296296296296294
15150,372000.0,74000.0,2000.0,582600.0,3,Y4,0.02702702702702703
15151,67000.0,13000.0,2000.0,1329800.0,3,Y4,0.15384615384615385
15152,497000.0,99000.0,5000.0,495700.0,3,Y4,0.050505050505050504
15153,501000.0,100000.0,2000.0,411400.0,3,Y4,0.02
15154,445000.0,89000.0,2000.0,388300.0,3,Y4,0.02247191011235955
15155,260000.0,52000.0,2000.0,461500.0,3,Y4,0.038461538461538464
15156,268000.0,54000.0,2000.0,217300.0,3,Y4,0.037037037037037035
15157,554000.0,111000.0,2000.0,553700.0,3,Y4,0.018018018018018018
15158,249000.0,50000.0,2000.0,338300.0,3,Y4,0.04
15159,389000.0,78000.0,5000.0,1499600.0,3,Y4,0.0641025641025641
15160,612000.0,122000.0,5000.0,976700.0,3,Y4,0.040983606557377046
15161,663000.0,133000.0,2000.0,324900.0,3,Y4,0.015037593984962405
15162,461000.0,92000.0,5000.0,382200.0,3,Y4,0.05434782608695652
15163,488000.0,98000.0,5000.0,210100.0,3,Y4,0.05102040816326531
15164,30000.0,6000.0,5000.0,595300.0,3,Y4,0.8333333333333334
15165,375000.0,75000.0,5000.0,240300.0,3,Y4,0.06666666666666667
15166,566000.0,113000.0,2000.0,455900.0,3,Y4,0.017699115044247787
15167,457000.0,91000.0,2000.0,535300.0,3,Y4,0.02197802197802198
15168,604000.0,121000.0,2000.0,370300.0,3,Y4,0.01652892561983471
15169,411000.0,82000.0,5000.0,652500.0,3,Y4,0.06097560975609756
15170,422000.0,84000.0,2000.0,743300.0,3,Y4,0.023809523809523808
15171,328000.0,66000.0,2000.0,313300.0,3,Y4,0.030303030303030304
15172,361000.0,72000.0,2000.0,646700.0,3,Y4,0.027777777777777776
15173,238000.0,48000.0,2000.0,181800.0,3,Y4,0.041666666666666664
15174,357000.0,71000.0,2000.0,484900.0,3,Y4,0.028169014084507043
15175,489000.0,98000.0,5000.0,193400.0,3,Y4,0.05102040816326531
15176,388000.0,78000.0,5000.0,411200.0,3,Y4,0.0641025641025641
15177,368000.0,74000.0,5000.0,898300.0,3,Y4,0.06756756756756757
15178,860000.0,172000.0,2000.0,341300.0,3,Y4,0.011627906976744186
15179,296000.0,59000.0,5000.0,566000.0,3,Y4,0.0847457627118644
15180,257000.0,51000.0,2000.0,266600.0,3,Y4,0.0392156862745098
15181,390000.0,78000.0,5000.0,717500.0,3,Y4,0.0641025641025641
15182,642000.0,128000.0,2000.0,490100.0,3,Y4,0.015625
15183,269000.0,54000.0,5000.0,537100.0,3,Y4,0.09259259259259259
15184,423000.0,85000.0,5000.0,335100.0,3,Y4,0.058823529411764705
15185,343000.0,69000.0,5000.0,564800.0,3,Y4,0.07246376811594203
15186,475000.0,95000.0,5000.0,968900.0,3,Y4,0.05263157894736842
15187,150000.0,30000.0,5000.0,849300.0,3,Y4,0.16666666666666666
15188,346000.0,69000.0,5000.0,506600.0,3,Y4,0.07246376811594203
15189,409000.0,82000.0,5000.0,331000.0,3,Y4,0.06097560975609756
15190,322000.0,64000.0,2000.0,164800.0,3,Y4,0.03125
15191,539000.0,108000.0,2000.0,826700.0,3,Y4,0.018518518518518517
15192,250000.0,50000.0,5000.0,443700.0,3,Y4,0.1
15193,252000.0,50000.0,5000.0,1120100.0,3,Y4,0.1
15194,468000.0,94000.0,2000.0,552100.0,3,Y4,0.02127659574468085
15195,450000.0,90000.0,5000.0,645100.0,3,Y4,0.05555555555555555
15196,373000.0,75000.0,2000.0,937300.0,3,Y4,0.02666666666666667
15197,605000.0,121000.0,5000.0,475200.0,3,Y4,0.04132231404958678
15198,432000.0,86000.0,2000.0,1145400.0,3,Y4,0.023255813953488372
15199,500000.0,100000.0,2000.0,376600.0,3,Y4,0.02
15200,154000.0,31000.0,5000.0,394200.0,3,Y4,0.16129032258064516
15201,380000.0,76000.0,2000.0,1437200.0,3,Y4,0.02631578947368421
15202,464000.0,93000.0,2000.0,520200.0,3,Y4,0.021505376344086023
15203,300000.0,60000.0,2000.0,622300.0,3,Y4,0.03333333333333333
15204,513000.0,103000.0,2000.0,538000.0,3,Y4,0.019417475728155338
15205,177000.0,35000.0,5000.0,91500.0,3,Y4,0.14285714285714285
15206,306000.0,61000.0,2000.0,672100.0,3,Y4,0.03278688524590164
15207,393000.0,79000.0,5000.0,214000.0,3,Y4,0.06329113924050633
15208,332000.0,66000.0,5000.0,185300.0,3,Y4,0.07575757575757576
15209,407000.0,81000.0,5000.0,332900.0,3,Y4,0.06172839506172839
15210,345000.0,69000.0,5000.0,1330900.0,3,Y4,0.07246376811594203
15211,651000.0,130000.0,5000.0,968700.0,3,Y4,0.038461538461538464
15212,451000.0,90000.0,2000.0,432600.0,3,Y4,0.022222222222222223
15213,563000.0,113000.0,5000.0,325500.0,3,Y4,0.04424778761061947
15214,206000.0,41000.0,2000.0,1075800.0,3,Y4,0.04878048780487805
15215,200000.0,40000.0,2000.0,1030100.0,3,Y4,0.05
15216,387000.0,77000.0,5000.0,393200.0,3,Y4,0.06493506493506493
15217,387000.0,77000.0,5000.0,300600.0,3,Y4,0.06493506493506493
15218,402000.0,80000.0,2000.0,462100.0,3,Y4,0.025
15219,404000.0,81000.0,5000.0,582700.0,3,Y4,0.06172839506172839
15220,530000.0,106000.0,5000.0,962600.0,3,Y4,0.04716981132075472
15221,446000.0,89000.0,2000.0,319300.0,3,Y4,0.02247191011235955
15222,208000.0,42000.0,2000.0,541500.0,3,Y4,0.047619047619047616
15223,315000.0,63000.0,2000.0,416800.0,3,Y4,0.031746031746031744
15224,458000.0,92000.0,5000.0,641100.0,3,Y4,0.05434782608695652
15225,436000.0,87000.0,5000.0,331800.0,3,Y4,0.05747126436781609
15226,206000.0,41000.0,2000.0,1018300.0,3,Y4,0.04878048780487805
15227,356000.0,71000.0,2000.0,541300.0,3,Y4,0.028169014084507043
15228,265000.0,53000.0,2000.0,446600.0,3,Y4,0.03773584905660377
15229,205000.0,41000.0,5000.0,485300.0,3,Y4,0.12195121951219512
15230,605000.0,121000.0,5000.0,258700.0,3,Y4,0.04132231404958678
15231,274000.0,55000.0,2000.0,1529000.0,3,Y4,0.03636363636363636
15232,634000.0,127000.0,2000.0,749600.0,3,Y4,0.015748031496062992
15233,364000.0,73000.0,2000.0,187100.0,3,Y4,0.0273972602739726
15234,283000.0,57000.0,2000.0,1264800.0,3,Y4,0.03508771929824561
15235,571000.0,114000.0,2000.0,798600.0,3,Y4,0.017543859649122806
15236,628000.0,126000.0,5000.0,279500.0,3,Y4,0.03968253968253968
15237,517000.0,103000.0,2000.0,294700.0,3,Y4,0.019417475728155338
15238,355000.0,71000.0,5000.0,521500.0,3,Y4,0.07042253521126761
15239,396000.0,79000.0,5000.0,409900.0,3,Y4,0.06329113924050633
15240,452000.0,90000.0,5000.0,305600.0,3,Y4,0.05555555555555555
15241,243000.0,49000.0,2000.0,700200.0,3,Y4,0.04081632653061224
15242,422000.0,84000.0,5000.0,323200.0,3,Y4,0.05952380952380952
15243,597000.0,119000.0,5000.0,746100.0,3,Y4,0.04201680672268908
15244,495000.0,99000.0,2000.0,520100.0,3,Y4,0.020202020202020204
15245,481000.0,96000.0,2000.0,715300.0,3,Y4,0.020833333333333332
15246,249000.0,50000.0,5000.0,950400.0,3,Y4,0.1
15247,281000.0,56000.0,5000.0,390100.0,3,Y4,0.08928571428571429
15248,616000.0,123000.0,2000.0,607300.0,3,Y4,0.016260162601626018
15249,294000.0,59000.0,5000.0,395000.0,3,Y4,0.0847457627118644
15250,312000.0,62000.0,5000.0,511400.0,3,Y4,0.08064516129032258
15251,423000.0,85000.0,5000.0,182300.0,3,Y4,0.058823529411764705
15252,410000.0,82000.0,2000.0,157100.0,3,Y4,0.024390243902439025
15253,184000.0,37000.0,2000.0,323200.0,3,Y4,0.05405405405405406
15254,569000.0,114000.0,2000.0,768200.0,3,Y4,0.017543859649122806
15255,691000.0,138000.0,5000.0,617000.0,3,Y4,0.036231884057971016
15256,468000.0,94000.0,2000.0,469800.0,3,Y4,0.02127659574468085
15257,494000.0,99000.0,5000.0,350400.0,3,Y4,0.050505050505050504
15258,631000.0,126000.0,5000.0,415800.0,3,Y4,0.03968253968253968
15259,260000.0,52000.0,5000.0,457000.0,3,Y4,0.09615384615384616
15260,418000.0,84000.0,2000.0,444400.0,3,Y4,0.023809523809523808
15261,298000.0,60000.0,2000.0,222600.0,3,Y4,0.03333333333333333
15262,465000.0,93000.0,2000.0,644800.0,3,Y4,0.021505376344086023
15263,160000.0,32000.0,5000.0,131200.0,3,Y4,0.15625
15264,294000.0,59000.0,2000.0,215700.0,3,Y4,0.03389830508474576
15265,735000.0,147000.0,5000.0,292200.0,3,Y4,0.034013605442176874
15266,421000.0,84000.0,5000.0,856600.0,3,Y4,0.05952380952380952
15267,568000.0,114000.0,5000.0,402700.0,3,Y4,0.043859649122807015
15268,263000.0,53000.0,2000.0,205600.0,3,Y4,0.03773584905660377
15269,226000.0,45000.0,5000.0,418100.0,3,Y4,0.1111111111111111
15270,375000.0,75000.0,2000.0,392500.0,3,Y4,0.02666666666666667
15271,233000.0,47000.0,2000.0,648200.0,3,Y4,0.0425531914893617
15272,506000.0,101000.0,2000.0,375600.0,3,Y4,0.019801980198019802
15273,313000.0,63000.0,5000.0,1602800.0,3,Y4,0.07936507936507936
15274,584000.0,117000.0,5000.0,279000.0,3,Y4,0.042735042735042736
15275,389000.0,78000.0,5000.0,209300.0,3,Y4,0.0641025641025641
15276,572000.0,114000.0,2000.0,933900.0,3,Y4,0.017543859649122806
15277,444000.0,89000.0,2000.0,398800.0,3,Y4,0.02247191011235955
15278,534000.0,107000.0,2000.0,1123900.0,3,Y4,0.018691588785046728
15279,486000.0,97000.0,2000.0,444900.0,3,Y4,0.020618556701030927
15280,410000.0,82000.0,5000.0,511500.0,3,Y4,0.06097560975609756
15281,521000.0,104000.0,2000.0,474500.0,3,Y4,0.019230769230769232
15282,314000.0,63000.0,2000.0,268200.0,3,Y4,0.031746031746031744
15283,536000.0,107000.0,2000.0,322500.0,3,Y4,0.018691588785046728
15284,222000.0,44000.0,5000.0,441200.0,3,Y4,0.11363636363636363
15285,227000.0,45000.0,5000.0,381300.0,3,Y4,0.1111111111111111
15286,495000.0,99000.0,2000.0,646000.0,3,Y4,0.020202020202020204
15287,536000.0,107000.0,5000.0,966600.0,3,Y4,0.04672897196261682
15288,429000.0,86000.0,5000.0,424000.0,3,Y4,0.05813953488372093
15289,490000.0,98000.0,2000.0,556400.0,3,Y4,0.02040816326530612
15290,286000.0,57000.0,5000.0,295200.0,3,Y4,0.08771929824561403
15291,364000.0,73000.0,2000.0,685500.0,3,Y4,0.0273972602739726
15292,366000.0,73000.0,2000.0,191200.0,3,Y4,0.0273972602739726
15293,621000.0,124000.0,2000.0,321200.0,3,Y4,0.016129032258064516
15294,205000.0,41000.0,5000.0,551900.0,3,Y4,0.12195121951219512
15295,356000.0,71000.0,5000.0,842500.0,3,Y4,0.07042253521126761
15296,351000.0,70000.0,2000.0,373100.0,3,Y4,0.02857142857142857
15297,78000.0,16000.0,5000.0,538400.0,3,Y4,0.3125
15298,579000.0,116000.0,5000.0,126100.0,3,Y4,0.04310344827586207
15299,130000.0,26000.0,2000.0,482600.0,3,Y4,0.07692307692307693
15300,372000.0,74000.0,5000.0,685600.0,3,Y4,0.06756756756756757
15301,430000.0,86000.0,2000.0,1393500.0,3,Y4,0.023255813953488372
15302,282000.0,56000.0,5000.0,834500.0,3,Y4,0.08928571428571429
15303,760000.0,152000.0,5000.0,1098000.0,3,Y4,0.03289473684210526
15304,241000.0,48000.0,5000.0,874600.0,3,Y4,0.10416666666666667
15305,450000.0,90000.0,2000.0,320400.0,3,Y4,0.022222222222222223
15306,459000.0,92000.0,2000.0,408000.0,3,Y4,0.021739130434782608
15307,365000.0,73000.0,2000.0,386700.0,3,Y4,0.0273972602739726
15308,616000.0,123000.0,2000.0,1107900.0,3,Y4,0.016260162601626018
15309,517000.0,103000.0,5000.0,148500.0,3,Y4,0.04854368932038835
15310,402000.0,80000.0,2000.0,619400.0,3,Y4,0.025
15311,536000.0,107000.0,2000.0,560600.0,3,Y4,0.018691588785046728
15312,143000.0,29000.0,2000.0,209000.0,3,Y4,0.06896551724137931
15313,493000.0,99000.0,2000.0,478700.0,3,Y4,0.020202020202020204
15314,409000.0,82000.0,5000.0,518100.0,3,Y4,0.06097560975609756
15315,437000.0,87000.0,5000.0,270700.0,3,Y4,0.05747126436781609
15316,574000.0,115000.0,5000.0,233100.0,3,Y4,0.043478260869565216
15317,438000.0,88000.0,5000.0,518800.0,3,Y4,0.056818181818181816
15318,453000.0,91000.0,5000.0,695200.0,3,Y4,0.054945054945054944
15319,501000.0,100000.0,2000.0,351200.0,3,Y4,0.02
15320,362000.0,72000.0,5000.0,362200.0,3,Y4,0.06944444444444445
15321,315000.0,63000.0,2000.0,1092800.0,3,Y4,0.031746031746031744
15322,268000.0,54000.0,5000.0,412900.0,3,Y4,0.09259259259259259
15323,365000.0,73000.0,5000.0,345300.0,3,Y4,0.0684931506849315
15324,463000.0,93000.0,2000.0,782100.0,3,Y4,0.021505376344086023
15325,220000.0,44000.0,2000.0,230600.0,3,Y4,0.045454545454545456
15326,298000.0,60000.0,5000.0,689200.0,3,Y4,0.08333333333333333
15327,599000.0,120000.0,2000.0,405800.0,3,Y4,0.016666666666666666
15328,200000.0,40000.0,2000.0,898900.0,3,Y4,0.05
15329,464000.0,93000.0,5000.0,388400.0,3,Y4,0.053763440860215055
15330,357000.0,71000.0,5000.0,460700.0,3,Y4,0.07042253521126761
15331,478000.0,96000.0,5000.0,268000.0,3,Y4,0.052083333333333336
15332,351000.0,70000.0,2000.0,797200.0,3,Y4,0.02857142857142857
15333,342000.0,68000.0,2000.0,504000.0,3,Y4,0.029411764705882353
15334,350000.0,70000.0,2000.0,226800.0,3,Y4,0.02857142857142857
15335,216000.0,43000.0,2000.0,501800.0,3,Y4,0.046511627906976744
15336,714000.0,143000.0,2000.0,1084500.0,3,Y4,0.013986013986013986
15337,265000.0,53000.0,2000.0,243900.0,3,Y4,0.03773584905660377
15338,448000.0,90000.0,2000.0,475400.0,3,Y4,0.022222222222222223
15339,196000.0,39000.0,5000.0,466700.0,3,Y4,0.1282051282051282
15340,556000.0,111000.0,5000.0,596500.0,3,Y4,0.04504504504504504
15341,674000.0,135000.0,2000.0,587600.0,3,Y4,0.014814814814814815
15342,624000.0,125000.0,5000.0,640900.0,3,Y4,0.04
15343,538000.0,108000.0,2000.0,683300.0,3,Y4,0.018518518518518517
15344,410000.0,82000.0,2000.0,272100.0,3,Y4,0.024390243902439025
15345,559000.0,112000.0,5000.0,278200.0,3,Y4,0.044642857142857144
15346,200000.0,40000.0,2000.0,400200.0,3,Y4,0.05
15347,158000.0,32000.0,2000.0,422300.0,3,Y4,0.0625
15348,506000.0,101000.0,5000.0,788100.0,3,Y4,0.04950495049504951
15349,380000.0,76000.0,2000.0,513700.0,3,Y4,0.02631578947368421
15350,486000.0,97000.0,5000.0,649000.0,3,Y4,0.05154639175257732
15351,359000.0,72000.0,2000.0,894800.0,3,Y4,0.027777777777777776
15352,548000.0,110000.0,5000.0,189100.0,3,Y4,0.045454545454545456
15353,297000.0,59000.0,5000.0,436600.0,3,Y4,0.0847457627118644
15354,423000.0,85000.0,2000.0,678400.0,3,Y4,0.023529411764705882
15355,241000.0,48000.0,2000.0,434100.0,3,Y4,0.041666666666666664
15356,434000.0,87000.0,2000.0,334200.0,3,Y4,0.022988505747126436
15357,346000.0,69000.0,5000.0,755500.0,3,Y4,0.07246376811594203
15358,316000.0,63000.0,2000.0,352800.0,3,Y4,0.031746031746031744
15359,284000.0,57000.0,2000.0,506000.0,3,Y4,0.03508771929824561
15360,344000.0,69000.0,5000.0,545100.0,3,Y4,0.07246376811594203
15361,452000.0,90000.0,2000.0,1154000.0,3,Y4,0.022222222222222223
15362,512000.0,102000.0,5000.0,279100.0,3,Y4,0.049019607843137254
15363,184000.0,37000.0,5000.0,858500.0,3,Y4,0.13513513513513514
15364,419000.0,84000.0,5000.0,241800.0,3,Y4,0.05952380952380952
15365,333000.0,67000.0,5000.0,604300.0,3,Y4,0.07462686567164178
15366,227000.0,45000.0,2000.0,394400.0,3,Y4,0.044444444444444446
15367,225000.0,45000.0,2000.0,300000.0,3,Y4,0.044444444444444446
15368,209000.0,42000.0,2000.0,338000.0,3,Y4,0.047619047619047616
15369,456000.0,91000.0,2000.0,960600.0,3,Y4,0.02197802197802198
15370,290000.0,58000.0,5000.0,365000.0,3,Y4,0.08620689655172414
15371,442000.0,88000.0,2000.0,193500.0,3,Y4,0.022727272727272728
15372,530000.0,106000.0,5000.0,604200.0,3,Y4,0.04716981132075472
15373,361000.0,72000.0,5000.0,416800.0,3,Y4,0.06944444444444445
15374,305000.0,61000.0,5000.0,487700.0,3,Y4,0.08196721311475409
15375,414000.0,83000.0,2000.0,357900.0,3,Y4,0.024096385542168676
15376,464000.0,93000.0,2000.0,597400.0,3,Y4,0.021505376344086023
15377,330000.0,66000.0,5000.0,388900.0,3,Y4,0.07575757575757576
15378,567000.0,113000.0,2000.0,1010100.0,3,Y4,0.017699115044247787
15379,456000.0,91000.0,5000.0,461200.0,3,Y4,0.054945054945054944
15380,527000.0,105000.0,2000.0,1595200.0,3,Y4,0.01904761904761905
15381,540000.0,108000.0,2000.0,1908000.0,3,Y4,0.018518518518518517
15382,483000.0,97000.0,5000.0,461700.0,3,Y4,0.05154639175257732
15383,373000.0,75000.0,2000.0,667200.0,3,Y4,0.02666666666666667
15384,648000.0,130000.0,5000.0,1153700.0,3,Y4,0.038461538461538464
15385,181000.0,36000.0,5000.0,325500.0,3,Y4,0.1388888888888889
15386,657000.0,131000.0,5000.0,169500.0,3,Y4,0.03816793893129771
15387,492000.0,98000.0,2000.0,819300.0,3,Y4,0.02040816326530612
15388,241000.0,48000.0,2000.0,700900.0,3,Y4,0.041666666666666664
15389,572000.0,114000.0,5000.0,335700.0,3,Y4,0.043859649122807015
15390,410000.0,82000.0,5000.0,740700.0,3,Y4,0.06097560975609756
15391,344000.0,69000.0,5000.0,382700.0,3,Y4,0.07246376811594203
15392,213000.0,43000.0,5000.0,361400.0,3,Y4,0.11627906976744186
15393,514000.0,103000.0,5000.0,208300.0,3,Y4,0.04854368932038835
15394,286000.0,57000.0,2000.0,501000.0,3,Y4,0.03508771929824561
15395,538000.0,108000.0,5000.0,432700.0,3,Y4,0.046296296296296294
15396,402000.0,80000.0,5000.0,255000.0,3,Y4,0.0625
15397,443000.0,89000.0,2000.0,304300.0,3,Y4,0.02247191011235955
15398,307000.0,61000.0,2000.0,385000.0,3,Y4,0.03278688524590164
15399,242000.0,48000.0,2000.0,598900.0,3,Y4,0.041666666666666664
15400,602000.0,120000.0,2000.0,343700.0,3,Y4,0.016666666666666666
15401,529000.0,106000.0,2000.0,236500.0,3,Y4,0.018867924528301886
15402,509000.0,102000.0,5000.0,517100.0,3,Y4,0.049019607843137254
15403,641000.0,128000.0,2000.0,587200.0,3,Y4,0.015625
15404,215000.0,43000.0,5000.0,315600.0,3,Y4,0.11627906976744186
15405,252000.0,50000.0,5000.0,917300.0,3,Y4,0.1
15406,513000.0,103000.0,5000.0,308400.0,3,Y4,0.04854368932038835
15407,406000.0,81000.0,5000.0,640100.0,3,Y4,0.06172839506172839
15408,39000.0,8000.0,5000.0,1063500.0,3,Y4,0.625
15409,601000.0,120000.0,5000.0,352400.0,3,Y4,0.041666666666666664
15410,623000.0,125000.0,2000.0,1293200.0,3,Y4,0.016
15411,548000.0,110000.0,2000.0,572400.0,3,Y4,0.01818181818181818
15412,680000.0,136000.0,2000.0,544700.0,3,Y4,0.014705882352941176
15413,233000.0,47000.0,5000.0,506400.0,3,Y4,0.10638297872340426
15414,505000.0,101000.0,5000.0,220100.0,3,Y4,0.04950495049504951
15415,315000.0,63000.0,5000.0,412000.0,3,Y4,0.07936507936507936
15416,436000.0,87000.0,2000.0,585300.0,3,Y4,0.022988505747126436
15417,329000.0,66000.0,2000.0,734900.0,3,Y4,0.030303030303030304
15418,313000.0,63000.0,2000.0,503700.0,3,Y4,0.031746031746031744
15419,376000.0,75000.0,5000.0,620800.0,3,Y4,0.06666666666666667
15420,487000.0,97000.0,2000.0,545200.0,3,Y4,0.020618556701030927
15421,337000.0,67000.0,2000.0,307900.0,3,Y4,0.029850746268656716
15422,595000.0,119000.0,5000.0,476700.0,3,Y4,0.04201680672268908
15423,273000.0,55000.0,5000.0,184200.0,3,Y4,0.09090909090909091
15424,208000.0,42000.0,2000.0,681200.0,3,Y4,0.047619047619047616
15425,439000.0,88000.0,5000.0,229100.0,3,Y4,0.056818181818181816
15426,229000.0,46000.0,2000.0,618800.0,3,Y4,0.043478260869565216
15427,521000.0,104000.0,5000.0,283300.0,3,Y4,0.04807692307692308
15428,448000.0,90000.0,5000.0,354700.0,3,Y4,0.05555555555555555
15429,683000.0,137000.0,2000.0,327000.0,3,Y4,0.014598540145985401
15430,431000.0,86000.0,5000.0,475400.0,3,Y4,0.05813953488372093
15431,365000.0,73000.0,5000.0,1357100.0,3,Y4,0.0684931506849315
15432,336000.0,67000.0,2000.0,266700.0,3,Y4,0.029850746268656716
15433,454000.0,91000.0,5000.0,317800.0,3,Y4,0.054945054945054944
15434,439000.0,88000.0,2000.0,332700.0,3,Y4,0.022727272727272728
15435,287000.0,57000.0,5000.0,350500.0,3,Y4,0.08771929824561403
15436,257000.0,51000.0,5000.0,151400.0,3,Y4,0.09803921568627451
15437,350000.0,70000.0,5000.0,1028000.0,3,Y4,0.07142857142857142
15438,494000.0,99000.0,2000.0,562100.0,3,Y4,0.020202020202020204
15439,506000.0,101000.0,5000.0,530700.0,3,Y4,0.04950495049504951
15440,454000.0,91000.0,5000.0,280100.0,3,Y4,0.054945054945054944
15441,245000.0,49000.0,5000.0,191600.0,3,Y4,0.10204081632653061
15442,189000.0,38000.0,2000.0,212600.0,3,Y4,0.05263157894736842
15443,553000.0,111000.0,2000.0,645100.0,3,Y4,0.018018018018018018
15444,527000.0,105000.0,2000.0,398100.0,3,Y4,0.01904761904761905
15445,448000.0,90000.0,2000.0,195100.0,3,Y4,0.022222222222222223
15446,211000.0,42000.0,5000.0,448400.0,3,Y4,0.11904761904761904
15447,501000.0,100000.0,2000.0,1284300.0,3,Y4,0.02
